id,lcd,pld,void_fraction,surface_area_m2cm3,pressure_2.5(bar)
sdv-id-15689,1.449026158,1.213905849,4.411127035,4.153062798,0.847328165
sdv-id-15690,2.695722012,2.326427095,5.145483284,5.220400771,0.978501169
sdv-id-15691,1.705330099,1.456442727,4.701740293,4.579158525,1.058868361
sdv-id-15692,5.047069784,4.581939485,6.729238025,5.810248262,0.977171378
sdv-id-15693,1.574492679,1.112925281,4.212341911,3.349417439,0.973106595
sdv-id-15694,3.776520426,2.122023185,6.257305917,4.298705681,0.935873634
sdv-id-15695,1.618575902,2.283650335,4.181906772,4.365226035,1.080495371
sdv-id-15696,2.496883789,2.758499463,5.736253666,4.721045765,0.74630209
sdv-id-15697,1.685473664,1.412911869,4.605360288,3.556135899,1.102684928
sdv-id-15698,2.810675779,2.929820354,5.471471215,4.301799639,0.90125591
sdv-id-15699,1.411176839,2.622495597,3.229900727,3.776955855,1.021307068
sdv-id-15700,1.730152006,1.338200444,4.453137122,3.849809791,0.765823143
sdv-id-15701,2.051107527,1.418676012,5.996282057,4.305073348,0.886824513
sdv-id-15702,2.423808914,2.413873032,5.140929248,4.350783641,0.759476735
sdv-id-15703,2.168050868,2.6571276,4.14658512,4.273286229,1.039919281
sdv-id-15704,1.834532311,1.259200825,4.154265533,4.459690847,1.247824934
sdv-id-15705,1.432563545,1.064557193,3.527009194,4.903740672,0.931239779
sdv-id-15706,2.493635056,2.125579223,5.688408222,6.039729624,1.051102716
sdv-id-15707,2.430342462,2.679755047,5.144670971,5.171529139,0.958543161
sdv-id-15708,2.248369784,1.326742894,5.053745995,3.792697214,0.874017206
sdv-id-15709,3.230133202,1.946367733,5.896656153,4.859202646,0.866051822
sdv-id-15710,2.804638143,3.374559008,5.632010679,4.73810389,0.502780374
sdv-id-15711,4.206280946,3.542100397,6.489799534,5.486332643,1.221435071
sdv-id-15712,2.372888293,1.874870078,5.040731685,4.357127189,0.862941269
sdv-id-15713,4.257876659,1.937098243,6.331292961,5.425341704,0.84344647
sdv-id-15714,3.23762307,3.035992777,6.09766672,4.572744183,0.577967221
sdv-id-15715,4.174789699,3.22003186,6.519354846,4.300662939,0.834813061
sdv-id-15716,1.591291122,2.415388477,4.641104839,4.80834385,1.043523498
sdv-id-15717,1.400689718,1.062558181,3.322094073,1.836412823,0.469247543
sdv-id-15718,1.318629566,1.148844118,4.145716559,3.197204822,0.902445535
sdv-id-15719,3.09355036,3.091862332,5.833747183,3.906112376,0.621713252
sdv-id-15720,4.77239635,4.074455936,5.859290917,3.68296833,0.410681989
sdv-id-15721,2.772301238,3.477551306,5.615674799,5.043048011,1.13432258
sdv-id-15722,1.621876598,1.665400663,4.222070637,3.874300682,0.984229715
sdv-id-15723,2.620462798,2.118189702,5.488715865,2.725245812,0.877717515
sdv-id-15724,1.162266624,1.02549597,2.184576803,4.915602567,1.256760073
sdv-id-15725,3.766419318,2.460787546,5.64595792,3.704750942,0.795388367
sdv-id-15726,1.826911155,1.163238974,4.329009744,2.353672046,1.041261274
sdv-id-15727,2.08909382,1.926043637,5.834650908,3.158412068,0.503643684
sdv-id-15728,1.926988016,2.312839065,4.318380637,3.552686929,1.113864219
sdv-id-15729,1.994251105,1.672587632,5.738328408,3.873706965,1.027376273
sdv-id-15730,1.912967468,1.635737437,4.070942265,3.084568979,0.670209074
sdv-id-15731,2.045878349,2.031660189,5.012164369,3.831897268,1.061813255
sdv-id-15732,2.02437636,2.043812478,4.335261922,1.524968871,0.650371585
sdv-id-15733,2.62433124,1.780584385,5.668540965,4.003525866,0.984539049
sdv-id-15734,2.359612375,3.674755959,5.836348688,4.926285634,1.096991768
sdv-id-15735,2.562398451,3.912192769,5.782693944,4.446569767,1.024779888
sdv-id-15736,1.173337365,1.007801565,3.318738961,2.977490934,1.046042567
sdv-id-15737,1.75974845,1.091009249,4.277872687,2.951987074,0.72329976
sdv-id-15738,1.323204041,1.082815799,4.511908522,3.92265457,1.222291071
sdv-id-15739,2.527922408,1.682139911,4.924760833,3.830022744,1.015732293
sdv-id-15740,3.674531034,2.721803099,5.35850403,3.323805459,0.859303618
sdv-id-15741,2.549237411,2.612347256,4.757707998,4.630324467,0.988712121
sdv-id-15742,2.082753519,1.333455131,5.628708213,4.105740345,0.858097537
sdv-id-15743,1.203376652,1.3144962,2.904137007,4.918023376,1.222287847
sdv-id-15744,3.716220938,2.10455629,6.304360247,4.376849384,0.88138501
sdv-id-15745,3.140591859,2.628998552,5.940988177,4.488595964,0.991010087
sdv-id-15746,2.071917924,1.089231717,4.141949948,3.576172951,0.823086166
sdv-id-15747,1.191984998,1.080085868,2.089364348,2.630000438,0.84246982
sdv-id-15748,1.851691063,1.295461434,5.021048116,4.618106722,1.002186006
sdv-id-15749,3.455071425,2.151592462,5.682421154,2.492154764,0.517721313
sdv-id-15750,1.746784507,1.352905515,4.485899511,3.946724311,1.08820577
sdv-id-15751,4.105380038,3.678640053,5.989823652,2.856685635,0.790305926
sdv-id-15752,1.566898464,1.67677189,5.136220504,4.82620376,0.959987656
sdv-id-15753,1.502256982,1.696865967,3.823692068,3.352529761,0.884566906
sdv-id-15754,2.17038895,1.672766104,4.642810377,3.378189069,1.130006314
sdv-id-15755,1.246085646,1.117953439,3.867828151,3.671992318,0.90097686
sdv-id-15756,4.738144248,4.287763404,6.47242048,4.747007505,0.708042328
sdv-id-15757,3.118472104,2.447731787,6.141219321,5.335444496,1.013175429
sdv-id-15758,3.356166398,1.99836199,5.812077205,3.881085318,0.816779253
sdv-id-15759,3.174311848,2.9256244,6.044937134,4.918232625,0.665050431
sdv-id-15760,3.10459477,2.412509239,5.19087128,2.862573023,0.734879772
sdv-id-15761,1.635802719,1.288432006,3.917896005,3.731372858,1.164358977
sdv-id-15762,3.610132136,1.991104497,6.38687319,3.186569915,0.779939259
sdv-id-15763,2.43394103,1.312235152,5.502256792,2.93636999,0.76959609
sdv-id-15764,4.633600747,4.508995491,6.366057616,3.917147426,0.545289722
sdv-id-15765,1.155380398,1.01037309,2.05325594,5.05078359,1.128893213
sdv-id-15766,2.059527326,1.143022969,4.751525768,3.057403676,1.194465024
sdv-id-15767,3.568097007,2.815279713,6.038890356,3.31156341,0.804423584
sdv-id-15768,3.271058181,3.129408146,5.780862613,3.754877105,1.03544838
sdv-id-15769,1.873476724,2.994887961,4.838810652,4.346785233,1.066024198
sdv-id-15770,2.127503459,2.391531241,5.082865965,2.818770106,0.761966256
sdv-id-15771,3.342451723,3.294449517,5.920029708,3.211817164,0.512813676
sdv-id-15772,2.319813457,2.631428721,5.944372401,4.026271396,0.617371764
sdv-id-15773,3.106199181,2.298934329,5.46020488,5.23373618,1.059876678
sdv-id-15774,1.145807269,1.012490836,1.561884425,2.426211484,1.259203366
sdv-id-15775,4.120840188,1.735035541,5.412773123,2.78806833,0.294118744
sdv-id-15776,3.139387246,1.94342693,6.270979245,4.840434956,1.042287155
sdv-id-15777,2.227341489,1.167546926,5.727869523,5.684265259,1.022803198
sdv-id-15778,2.1237958,1.460566062,5.11249495,3.100430504,0.7936765
sdv-id-15779,1.761758205,1.767818733,5.620709684,5.699767671,1.040281086
sdv-id-15780,2.066672866,2.010611997,4.953006934,4.284814725,1.01507444
sdv-id-15781,3.624603936,3.665700558,5.717136893,4.148878056,1.051870565
sdv-id-15782,2.329351559,2.248495029,5.164570198,5.415653943,1.115539499
sdv-id-15783,1.793977984,2.127715155,5.799899521,4.778330666,0.690454362
sdv-id-15784,1.261437548,1.091683715,3.677189684,5.310898462,1.147635306
sdv-id-15785,3.211980612,2.101245115,5.912731936,5.154458921,1.249816344
sdv-id-15786,2.471624555,1.904462739,5.605563277,4.167148899,1.263245661
sdv-id-15787,3.356958061,1.288047351,5.589953106,4.668937224,0.72985778
sdv-id-15788,1.65776571,1.027751555,4.375304491,3.622835105,1.203422016
sdv-id-15789,3.141253279,2.070891534,5.577037563,4.366643707,1.068312584
sdv-id-15790,3.301725197,2.871568718,5.496401361,3.275197083,0.342649603
sdv-id-15791,2.632020267,2.457899853,5.535648102,4.139692331,1.251487144
sdv-id-15792,1.479986857,1.131272364,4.3877388,3.920903396,0.870201706
sdv-id-15793,1.152884269,1.074732511,2.238614018,3.658928003,1.043346006
sdv-id-15794,1.208788909,1.018771894,2.613954908,1.161709809,0.85596927
sdv-id-15795,2.847988456,2.555324304,5.990031877,5.095265388,1.125171966
sdv-id-15796,1.917085686,2.668367891,5.037143214,3.422641476,1.071106814
sdv-id-15797,3.448326972,2.664539527,6.295771552,6.19777353,0.877715269
sdv-id-15798,1.195048,1.033900479,3.505868917,4.294534932,0.716408692
sdv-id-15799,1.552404701,1.766754827,4.418788338,3.774226361,0.964327703
sdv-id-15800,2.870010323,2.237233365,5.074306607,2.884843091,0.881568
sdv-id-15801,3.588918085,3.953740188,5.85866779,3.640741418,0.602730372
sdv-id-15802,2.590412266,1.948383485,5.576519799,3.99795136,1.067160796
sdv-id-15803,3.369525307,2.346360711,5.884468355,3.244417064,0.65883094
sdv-id-15804,1.773585904,1.728676286,4.970315226,4.413887151,0.859877212
sdv-id-15805,5.17818145,3.337398992,6.635489016,4.203373609,0.836191
sdv-id-15806,1.957967615,1.344417317,5.405448193,5.416348832,1.209510048
sdv-id-15807,2.825254997,2.992549412,5.992618289,5.803011783,1.075202826
sdv-id-15808,1.765124363,1.242151014,3.954811485,2.363632159,0.731368675
sdv-id-15809,2.252106118,1.554768156,5.263325187,3.646709711,0.86983419
sdv-id-15810,1.988273742,1.396113279,4.829719777,4.630180867,0.98402105
sdv-id-15811,1.26782931,1.116082979,4.022913064,3.786489147,1.071181489
sdv-id-15812,1.79604593,1.378740294,4.306962888,4.971573329,1.203777563
sdv-id-15813,1.518175505,1.41343735,4.103888635,5.040127993,0.907888144
sdv-id-15814,2.729371997,2.277452656,5.800116773,4.979145923,0.88581274
sdv-id-15815,1.478112192,1.039385317,3.426713098,3.83183358,0.612049294
sdv-id-15816,1.406997051,1.778267346,4.660322274,5.732348584,1.16248008
sdv-id-15817,3.309370299,2.512839056,5.14500368,3.745848377,0.634204507
sdv-id-15818,1.863828032,1.29056669,5.106480388,5.415809681,0.866442277
sdv-id-15819,1.872791257,1.723716181,5.263114539,3.9206388,1.095875864
sdv-id-15820,1.240180803,1.044722604,3.399690418,3.795034088,0.801796795
sdv-id-15821,1.812197333,1.430132968,5.420166357,3.256555669,1.180697301
sdv-id-15822,2.365829571,2.009638312,5.776208163,5.024267052,1.115947787
sdv-id-15823,2.435657255,1.70019381,5.697194758,4.33251356,0.778506175
sdv-id-15824,1.381153069,1.026921824,3.086898713,3.236585671,0.845430291
sdv-id-15825,1.270305414,1.189106078,3.328152982,3.406988957,0.945731532
sdv-id-15826,3.614042787,1.938129323,5.477840004,2.505332775,0.358989272
sdv-id-15827,2.589116876,1.511147585,5.08452118,4.235346248,0.976352749
sdv-id-15828,1.866178763,2.342264502,4.501976372,3.571910094,0.972663289
sdv-id-15829,3.556977538,3.122722712,6.1613287,3.880973446,1.078968217
sdv-id-15830,3.572128573,3.697233595,6.238115412,3.361696169,1.095576373
sdv-id-15831,2.737771793,1.266887541,5.779113205,3.482592128,0.737462426
sdv-id-15832,5.132175656,2.522675575,6.605525211,4.392048718,0.618360275
sdv-id-15833,1.584970008,1.84405015,3.969412262,4.355222346,0.909817744
sdv-id-15834,2.332269037,2.193688095,5.554091636,4.40706344,0.964674966
sdv-id-15835,1.364603505,1.086204124,3.738885312,3.981380083,1.198878486
sdv-id-15836,1.869302175,2.630168394,5.035692442,5.064823304,1.248080038
sdv-id-15837,2.767069355,2.173137676,5.678101541,3.665450394,0.904530215
sdv-id-15838,2.205509986,2.450655712,5.713673574,4.753845265,1.083417741
sdv-id-15839,2.763553779,2.772535953,5.551890762,3.032642866,0.873635596
sdv-id-15840,5.885667071,5.394805367,6.687154694,4.078734081,0.782016097
sdv-id-15841,3.903870965,3.509324658,6.643536807,3.925277672,0.503562199
sdv-id-15842,4.446847611,3.359191763,6.347191606,2.796820744,1.029919915
sdv-id-15843,3.263928358,3.256227422,5.694225745,3.663655677,1.0272096
sdv-id-15844,2.746531795,3.675259375,5.853132012,4.68644656,0.434698061
sdv-id-15845,1.147305634,1.009748022,3.143639927,5.22779597,1.237474331
sdv-id-15846,3.83750026,2.89123016,6.244036708,5.519140614,0.999057439
sdv-id-15847,1.480442451,1.202795813,4.190829222,3.685524895,1.137522455
sdv-id-15848,3.150222972,1.851215036,5.691505791,4.367718772,0.978789472
sdv-id-15849,2.232578603,1.282414858,4.871960558,3.951111923,0.997968216
sdv-id-15850,1.427390117,1.114322987,4.799283699,3.94256922,1.041558892
sdv-id-15851,1.913265657,1.270225019,4.792963263,2.131653559,1.053009286
sdv-id-15852,2.017726391,2.060152427,4.432362796,3.380266888,1.004572034
sdv-id-15853,3.49189915,4.024810873,5.617114381,4.574348197,0.995420616
sdv-id-15854,2.55155917,1.335586872,5.592365768,1.919753128,0.862054496
sdv-id-15855,1.400416372,1.579018447,3.711645927,2.321821086,1.046580795
sdv-id-15856,2.577468434,2.150030324,5.437814837,4.365986359,1.071241452
sdv-id-15857,2.405699959,1.793664996,5.037894908,3.825400121,0.655907135
sdv-id-15858,2.583438622,1.612259255,5.553257968,3.611414023,0.676636329
sdv-id-15859,2.669371626,1.821350189,5.594306108,4.247579838,0.928874751
sdv-id-15860,2.694871081,2.347702944,4.874435374,2.546666288,0.619914902
sdv-id-15861,1.604339897,1.072705499,4.078018622,4.283769163,1.119503284
sdv-id-15862,2.367404594,2.945380929,5.531144627,4.895130524,1.08941485
sdv-id-15863,4.312043184,4.526313956,6.037154468,3.902677887,1.076023168
sdv-id-15864,2.287630148,1.73185285,5.129659849,4.122732938,0.860668038
sdv-id-15865,3.333894685,1.822698663,6.170045871,4.11910033,0.529240467
sdv-id-15866,4.883824155,3.55603576,6.567399144,4.745825365,1.09836912
sdv-id-15867,1.641054744,1.212475372,4.705216185,3.425616154,0.673440915
sdv-id-15868,1.497787185,1.115335191,3.357821314,3.532878285,0.546087176
sdv-id-15869,1.654324477,1.154366585,4.376754386,1.595057423,0.888598996
sdv-id-15870,4.634092998,3.217192896,6.712803415,5.280628256,0.427130679
sdv-id-15871,2.292540675,2.732465005,5.643363157,4.218597917,0.768867005
sdv-id-15872,1.596016567,1.340119762,4.108666232,3.146610176,1.068340866
sdv-id-15873,3.123486965,2.748642746,5.585923629,4.2170847,1.108172694
sdv-id-15874,1.584928906,1.769845038,3.738949023,3.705239385,0.682775621
sdv-id-15875,2.304215789,1.469614276,4.556699277,3.200678811,1.030096999
sdv-id-15876,2.751853038,1.443379634,5.058610798,3.072802246,0.974879386
sdv-id-15877,2.358708325,1.254072558,5.942233597,3.596225696,0.899327896
sdv-id-15878,2.283891457,2.979751107,5.0095476,2.272216836,0.82333584
sdv-id-15879,1.555628252,2.796759549,3.831417865,3.813843657,1.024234725
sdv-id-15880,2.573003836,2.303350352,4.914824644,4.025206159,0.900867382
sdv-id-15881,5.464107895,5.029042333,6.569212574,3.655767319,0.915387161
sdv-id-15882,1.943884564,1.66349308,4.098695384,2.571710632,0.208408418
sdv-id-15883,1.982900767,1.47420618,5.026571894,3.165111552,0.915882824
sdv-id-15884,1.758748403,1.469248862,4.753889844,2.787706861,0.568956234
sdv-id-15885,1.855082525,1.211445543,4.395195771,3.064586081,1.119764826
sdv-id-15886,1.323210808,1.255858434,3.407370918,4.616722758,1.230483755
sdv-id-15887,2.406864246,2.120795777,5.856963004,4.732080053,0.941835949
sdv-id-15888,2.416666644,2.717919232,4.7837412,2.987700873,1.026377449
sdv-id-15889,1.740000877,1.031096177,4.285562877,4.044211068,0.856624505
sdv-id-15890,3.09086996,2.928932224,5.850441157,3.894006589,1.121093148
sdv-id-15891,5.985555862,5.700009954,6.74450768,4.319823806,-0.029565625
sdv-id-15892,1.687044912,1.564078958,5.741370544,5.873600505,1.053877579
sdv-id-15893,2.549813456,1.746910402,5.927248643,5.480724326,0.943323911
sdv-id-15894,1.831450283,1.15078034,5.228397671,5.086107594,1.135662322
sdv-id-15895,2.583007574,1.713602148,4.976254402,3.43994213,0.981190729
sdv-id-15896,1.852988069,1.789936637,4.718518824,4.310521684,0.558751178
sdv-id-15897,1.452303361,1.122107429,4.799461079,3.726006258,1.257697612
sdv-id-15898,3.315605483,3.232334518,5.683471006,5.092275114,1.160843777
sdv-id-15899,1.458116649,1.045659986,4.296609936,3.17987075,0.715748843
sdv-id-15900,1.881245529,1.225760547,3.976652101,3.178827282,0.868949921
sdv-id-15901,3.510066499,3.881983452,6.47126844,4.603840382,0.799527269
sdv-id-15902,1.278099122,1.020402692,4.828478904,5.431133433,1.022154539
sdv-id-15903,3.852134901,3.657455329,5.922241526,4.147234456,0.483725389
sdv-id-15904,2.383082481,1.602211692,4.731649539,2.813920867,0.870055387
sdv-id-15905,2.566512919,2.002172522,4.774996829,4.361770045,0.901077836
sdv-id-15906,2.243009519,2.301361393,5.091190407,3.977787364,1.0628509
sdv-id-15907,1.900831926,2.130864601,5.011764159,4.614590647,0.880495102
sdv-id-15908,4.009019779,3.196963981,5.661722928,2.889315364,0.779861549
sdv-id-15909,2.229544704,1.727445709,4.606549235,3.59938551,0.4878985
sdv-id-15910,2.540482953,2.818481695,6.171243108,6.372156682,1.064529752
sdv-id-15911,1.609319876,1.157316503,4.679993422,4.609025006,1.124549996
sdv-id-15912,1.90435112,1.22916466,6.264891228,4.027096467,0.926734974
sdv-id-15913,1.296942652,1.079010817,3.588084818,3.382340506,0.929562805
sdv-id-15914,2.148856639,1.249360306,4.974952781,3.726621812,0.82854056
sdv-id-15915,2.851888255,2.518144031,5.804771355,5.294421093,1.20611939
sdv-id-15916,2.787260607,2.104645898,5.104624336,2.181579049,0.909150536
sdv-id-15917,1.833756856,1.510790774,4.871940813,4.117092338,1.104263512
sdv-id-15918,1.543782005,1.467549461,3.512382534,2.661447218,0.500235101
sdv-id-15919,1.536578934,1.300783284,3.865652727,5.270066072,1.247253987
sdv-id-15920,1.36213578,1.09900184,4.180607819,4.035531993,1.097502741
sdv-id-15921,4.759540457,2.998188391,6.599812065,4.348925874,0.94501859
sdv-id-15922,2.555679343,1.683865146,5.306537912,3.894850004,0.967006568
sdv-id-15923,1.858181044,2.927206641,5.692792919,5.117470992,1.242642115
sdv-id-15924,4.007127849,1.949597577,6.350039873,4.608790662,0.656591041
sdv-id-15925,1.233319604,1.409388519,3.220254186,3.302096606,0.820964265
sdv-id-15926,1.755162031,1.169718529,4.749679351,1.803960174,1.113371104
sdv-id-15927,1.723037755,1.876234855,5.549715575,4.343034052,1.027206801
sdv-id-15928,1.873441517,1.236412133,4.226078825,3.895754078,1.175829609
sdv-id-15929,1.605431074,1.314445222,5.060063152,5.646095707,1.141281879
sdv-id-15930,1.310982468,1.017472752,3.503093507,2.566103676,1.007398809
sdv-id-15931,1.867624934,1.304598923,4.518952126,4.528005259,1.099516865
sdv-id-15932,1.292552486,1.101346609,3.998580418,4.516594166,1.091989249
sdv-id-15933,1.728850386,1.281886607,5.130860655,3.008092217,0.968783299
sdv-id-15934,1.358872203,1.147564631,3.631503687,4.619228556,0.970209836
sdv-id-15935,2.358575771,1.86095022,5.826935329,3.743324938,1.024893582
sdv-id-15936,2.748816293,2.238532319,5.746466163,4.987721685,1.100623962
sdv-id-15937,3.085356225,1.697920654,5.942383641,3.283653663,0.824244178
sdv-id-15938,1.63705927,1.414709036,5.264036136,4.742720979,1.261078901
sdv-id-15939,3.206885216,2.730935732,5.58940328,4.457259395,0.936307434
sdv-id-15940,1.178656074,1.014046556,2.316965735,2.186023988,0.968155333
sdv-id-15941,2.123553658,1.591426055,6.306579201,6.049093232,1.075465214
sdv-id-15942,2.842035468,2.365888985,5.529850479,4.426879548,0.867420132
sdv-id-15943,2.519144153,2.595019376,5.120112725,3.047409031,0.735294736
sdv-id-15944,3.144246898,1.856114834,5.770185518,4.248634319,0.853319296
sdv-id-15945,1.999424425,1.536245681,5.9064442,4.855398375,0.822141102
sdv-id-15946,2.973489156,2.198469864,5.628031812,5.104780617,0.900638113
sdv-id-15947,3.522112247,2.984938492,6.324423319,4.593958855,0.854597762
sdv-id-15948,2.155718089,1.377396258,4.78374445,4.389184556,0.970321442
sdv-id-15949,2.450843284,1.35782736,4.828798908,1.937216643,0.445726424
sdv-id-15950,2.79793119,2.191132346,5.039489021,4.086271656,0.66708006
sdv-id-15951,3.961871497,2.10018658,6.218391551,3.322948676,0.36055237
sdv-id-15952,5.862297679,2.712700749,6.68181378,4.349154069,0.674161748
sdv-id-15953,1.679755544,1.557680188,5.596274284,5.019942418,0.843336641
sdv-id-15954,3.162125477,3.034874332,5.72974117,2.907445775,0.770156527
sdv-id-15955,3.241284237,3.255194238,5.372046264,3.83526264,1.099399098
sdv-id-15956,1.226380826,1.038860912,3.725254112,4.398803706,1.167128237
sdv-id-15957,1.483334706,2.801372474,4.867838346,6.025216343,1.151554288
sdv-id-15958,1.857132091,1.581248081,4.529443388,2.70615863,0.791265323
sdv-id-15959,2.448017962,2.967241987,6.053439122,2.171532882,0.729047201
sdv-id-15960,4.077938597,4.398715442,6.015301734,3.795867664,0.661538094
sdv-id-15961,1.334666907,1.149343542,3.840573614,4.009194146,1.156445851
sdv-id-15962,1.547177899,1.883650472,3.260297743,3.265222034,1.021837523
sdv-id-15963,2.448506839,1.784300992,5.133386278,3.341033505,0.524105739
sdv-id-15964,2.581172865,2.438068073,6.141052504,5.531632793,1.085609768
sdv-id-15965,3.450764149,2.520461221,6.142731882,2.854752353,0.931583645
sdv-id-15966,2.204461454,1.517791831,4.981110587,2.753272474,1.06699341
sdv-id-15967,3.112223737,4.064110494,5.921848041,5.278393801,0.899032971
sdv-id-15968,2.515894117,1.870342619,4.674887672,3.43246155,0.734435104
sdv-id-15969,3.068940548,2.672450676,5.466557161,3.424756903,0.770826706
sdv-id-15970,3.521269133,1.782851578,5.960194833,3.742794185,0.958939305
sdv-id-15971,4.132083944,2.645774293,5.985636661,4.103527115,1.054625225
sdv-id-15972,3.664917192,2.359717632,6.185114478,5.097271698,1.198891338
sdv-id-15973,1.88082211,1.631426246,3.23271643,3.220148053,0.925923864
sdv-id-15974,4.957262566,3.783369269,6.228387383,3.662082462,0.958345377
sdv-id-15975,2.377623169,1.522670331,5.103198837,3.360100736,0.851304867
sdv-id-15976,1.474390322,2.167841937,5.092492445,4.990805441,1.186788782
sdv-id-15977,1.616054067,1.496791529,4.391373518,4.688407842,1.222546144
sdv-id-15978,1.499374709,1.046547163,3.864957305,2.991360212,0.902037771
sdv-id-15979,2.981474903,3.451799905,5.99416697,5.56191846,0.649753334
sdv-id-15980,2.837972157,2.318572008,5.321970557,4.363343919,1.075200747
sdv-id-15981,3.008585701,2.508578875,5.48987244,4.855748874,0.877966745
sdv-id-15982,2.121410124,1.484864299,5.31106501,2.081203734,0.803352523
sdv-id-15983,1.383522619,1.986168255,3.461462632,4.197140296,1.257976676
sdv-id-15984,1.38920083,1.699754475,4.147764322,3.139856512,0.862202978
sdv-id-15985,1.779112362,1.695057005,5.144878477,4.453776956,0.840006595
sdv-id-15986,2.682256537,2.088936008,5.633257,3.512878854,0.864126562
sdv-id-15987,2.246605117,1.538972698,6.038714689,4.145582473,0.695615398
sdv-id-15988,1.81287997,2.523188951,5.864217217,3.50251865,0.955734956
sdv-id-15989,2.195653372,1.82256019,5.549051089,3.278668671,0.713348845
sdv-id-15990,1.929193688,1.384770247,5.112888008,3.018801786,1.181182401
sdv-id-15991,1.919052235,1.326041804,4.492006972,4.112707592,0.961306631
sdv-id-15992,1.434451,1.217009642,4.089461252,3.209748216,1.210089834
sdv-id-15993,3.978708788,2.965365052,5.360829872,4.177778797,0.629537204
sdv-id-15994,2.287591698,1.435777281,5.055895535,3.091690015,1.141231237
sdv-id-15995,1.358443265,1.082024,3.906113072,4.712728016,0.964664141
sdv-id-15996,3.448535559,3.780080067,6.13946717,5.173121428,0.722726853
sdv-id-15997,1.824497024,1.167660428,5.201989686,2.576735716,0.563702323
sdv-id-15998,1.589699069,1.052988606,3.762478619,3.904663888,1.010897733
sdv-id-15999,2.582084601,1.437130138,5.285830451,3.235333641,0.972779094
sdv-id-16000,1.929471954,2.296794779,5.333547983,4.898941358,0.793052551
sdv-id-16001,1.251567797,1.346213015,3.543439405,4.252415803,1.03054846
sdv-id-16002,5.024076254,4.097740076,6.202832708,4.01861492,0.571352897
sdv-id-16003,3.949322937,3.664559564,5.849899234,2.74740131,0.951804476
sdv-id-16004,2.33677917,2.928033163,5.102549868,4.166469919,0.891118929
sdv-id-16005,1.275424743,1.044385072,2.934363747,2.750126697,1.165354561
sdv-id-16006,3.70202244,2.939027814,6.435869367,4.472942545,0.929611596
sdv-id-16007,1.613206151,1.164192945,4.022650183,3.822541468,1.066952559
sdv-id-16008,3.001086561,2.364456594,6.298143314,4.628836272,1.059948549
sdv-id-16009,2.083198896,1.864595709,5.155228317,3.057236141,0.902422022
sdv-id-16010,1.734757947,1.261482717,4.60595884,4.201336082,1.083950022
sdv-id-16011,1.296289892,1.120046862,2.798739154,2.869953319,0.870338291
sdv-id-16012,1.660095374,1.559185667,5.546082293,5.758567939,1.272848125
sdv-id-16013,1.567588735,1.68402005,4.187473746,2.822332923,1.016054779
sdv-id-16014,2.781774508,3.629570795,6.100735474,4.385499468,0.778898495
sdv-id-16015,1.671215341,1.562986907,4.867453119,5.724158214,1.199294115
sdv-id-16016,2.553468543,2.056077745,4.647922583,3.818834323,0.855290881
sdv-id-16017,1.845375772,1.576470401,5.295654737,4.320112968,1.029039109
sdv-id-16018,2.176141938,3.832519649,4.575271807,4.725634598,1.256847467
sdv-id-16019,2.98415006,1.655505609,6.35730211,3.978065186,1.075176084
sdv-id-16020,2.344837519,3.264847711,5.526585152,4.827536911,0.838033963
sdv-id-16021,2.4019846,1.414126559,5.59432517,3.502372744,0.474172798
sdv-id-16022,2.444281998,1.590179161,6.352011274,5.11427022,0.975683345
sdv-id-16023,2.522603328,2.137442524,5.164454417,3.673197311,1.154803222
sdv-id-16024,1.832616679,1.938165083,4.680680651,4.461138641,0.883156659
sdv-id-16025,1.500339903,1.028224417,4.402300139,4.611733111,1.104260072
sdv-id-16026,1.253082269,1.071822317,3.270459324,3.147851695,1.096184728
sdv-id-16027,5.551280604,5.165768172,6.256605676,3.944216093,0.750624798
sdv-id-16028,1.61066405,1.341590107,4.747315685,4.72866556,1.181814065
sdv-id-16029,2.254859003,1.347069335,5.345570231,3.518204709,1.062571768
sdv-id-16030,2.494590373,1.914375348,5.899594872,4.81092247,1.141355566
sdv-id-16031,3.627008663,2.894430398,6.184629091,4.271708937,0.689245368
sdv-id-16032,1.325863715,1.094402253,3.381420965,5.488522048,1.055836836
sdv-id-16033,3.062524314,1.577172083,6.194450084,2.417886279,0.922560533
sdv-id-16034,1.859993514,1.34559105,4.330808512,4.801365652,1.053632037
sdv-id-16035,1.220519535,1.084883778,2.699382229,3.925496554,1.121481101
sdv-id-16036,3.050425664,3.391457119,5.416583446,5.400341543,0.923461254
sdv-id-16037,2.178864566,1.104472888,4.634915618,2.998490467,0.839439789
sdv-id-16038,1.28878189,1.19251093,3.979913091,3.736544677,0.988674127
sdv-id-16039,1.916930355,1.435955216,4.925791544,3.754471365,1.080699422
sdv-id-16040,2.442465099,1.566282675,6.125875687,4.805822074,0.932962655
sdv-id-16041,3.659442779,1.997355914,6.476623627,3.908023899,1.042935512
sdv-id-16042,1.570500153,1.482896826,4.267376099,3.535291489,1.266698797
sdv-id-16043,1.730468765,1.113265312,4.562699645,3.793120101,1.083742885
sdv-id-16044,1.56418701,1.080520092,4.748610045,4.563894649,0.924083053
sdv-id-16045,1.592316677,1.10417734,4.317299414,5.694244624,1.023040055
sdv-id-16046,1.252552764,1.1910882,3.087079083,2.643520315,1.162297291
