id,lcd,pld,void_fraction,surface_area_m2cm3,pressure_2.5(bar)
hMOF-5029230,2.72070721,2.31084666,5.583657145,4.106915262,1.068661504
hMOF-5029234,2.478866569,2.073836746,5.420359032,4.146308165,0.961258931
hMOF-5029235,1.390583685,1.125797091,2.871767308,2.306741684,0.869212149
hMOF-5029241,2.478866569,2.073836746,5.314954731,4.00453475,0.875529356
hMOF-5029247,2.478866569,2.073836746,5.530819311,4.260178274,0.809745891
hMOF-5029254,1.511504006,1.125797091,3.190151139,2.366651724,0.718967702
hMOF-5029255,2.478866569,2.073836746,5.656661763,4.305110803,0.935296496
hMOF-5029256,1.511504006,1.125797091,3.47827051,2.448104757,1.004174044
hMOF-5029261,5.864635542,5.39197554,6.728929145,2.335465676,0.988778673
hMOF-5029267,3.325308812,1.244302048,6.063432384,4.716274224,1.270116004
hMOF-5029268,2.478866569,2.192341703,5.350189475,3.963295305,0.786524174
hMOF-5029276,1.511504006,1.362807005,4.957015723,4.088860182,1.1590382
hMOF-5029291,4.413591697,4.088421014,6.079050217,3.327674409,0.754553549
hMOF-5029295,2.478866569,2.073836746,5.216206041,4.086603297,0.744070787
hMOF-5029296,2.478866569,1.955331789,5.311248442,4.116558317,0.718981311
hMOF-5029301,1.753344647,1.362807005,4.19729066,3.667233022,1.095089821
hMOF-5029303,4.292671376,3.8514111,6.058862008,3.478065021,0.777217031
hMOF-5029310,5.501874581,5.154965626,6.73296393,2.51622165,0.716988405
hMOF-5029313,1.390583685,1.244302048,4.574153882,4.089886039,1.189594062
hMOF-5029319,1.632424326,1.244302048,4.765716915,4.421853311,1.214126594
hMOF-5029332,2.357946249,1.836826832,5.39962095,5.317836673,1.071370723
hMOF-5029333,1.390583685,1.125797091,4.438999289,3.885740528,1.126113209
hMOF-5029341,4.050830735,3.614401186,6.312710699,3.386558591,0.75597992
hMOF-5029344,3.929910415,3.614401186,6.302977226,3.427798036,0.728197605
hMOF-5029346,1.269663365,1.007292134,4.00833417,3.528537178,1.081730039
hMOF-5029349,4.171751056,3.732906143,6.365998429,3.418565325,0.652142402
hMOF-5029354,4.050830735,3.614401186,6.148562782,3.478680535,0.501498868
hMOF-5029357,4.050830735,3.732906143,6.270570402,3.457753056,0.550057675
hMOF-5029361,2.962547851,1.718321875,6.071901863,4.925343847,1.081870869
hMOF-5029363,3.929910415,3.614401186,6.389807232,3.437235919,0.830346399
hMOF-5029366,3.929910415,3.614401186,6.493404806,3.549669828,0.944592481
hMOF-5029375,4.050830735,3.614401186,6.356650581,3.525459607,0.94420864
hMOF-5029380,2.357946249,1.244302048,5.369949211,5.128873844,1.071741799
hMOF-5029385,4.171751056,3.969916057,6.392756553,3.305721072,0.733386785
hMOF-5029389,3.204388492,2.784866488,5.433377463,3.839371799,0.936321314
hMOF-5029396,4.050830735,3.732906143,6.285552667,3.376915537,0.591528627
hMOF-5029398,1.390583685,1.125797091,3.815407165,3.684467417,1.055434294
hMOF-5029399,3.929910415,3.614401186,6.236535382,3.416718782,0.760351427
hMOF-5029400,2.357946249,1.125797091,5.264830559,5.423499927,0.980518136
hMOF-5029408,2.841627531,1.481311961,5.698295034,4.867485522,0.908101954
hMOF-5029413,5.26003394,4.799450755,6.390607048,2.747654953,0.607735627
hMOF-5029417,2.116105608,1.362807005,5.077288029,5.398879363,1.011932287
hMOF-5029419,4.171751056,3.8514111,6.235685578,3.511302783,0.662179895
hMOF-5029420,2.357946249,1.481311961,5.220683581,5.337738296,0.976136436
hMOF-5029425,2.237025928,1.362807005,4.994100041,5.123949731,0.987429144
hMOF-5029426,3.808990094,3.258886315,6.246761599,3.672362306,0.73059003
hMOF-5029430,1.874264967,1.362807005,4.600583511,3.560133568,1.115968282
hMOF-5029440,1.511504006,1.244302048,3.733661703,3.207033645,1.125349501
hMOF-5029441,2.59978689,2.31084666,5.735657859,4.449961789,1.062518498
hMOF-5029460,1.511504006,1.244302048,3.49958703,2.748065296,0.960873805
hMOF-5029461,2.357946249,2.073836746,4.660862488,4.638924618,1.012160655
hMOF-5029468,2.237025928,1.718321875,5.325866505,4.737406875,1.04040894
hMOF-5029471,1.511504006,1.244302048,3.741409918,2.984627882,0.87787653
hMOF-5029472,2.478866569,2.073836746,5.677621223,4.468016869,1.005243268
hMOF-5029480,2.478866569,1.836826832,5.562404896,4.33465548,1.102369836
hMOF-5029483,2.116105608,1.718321875,5.049965749,4.119841059,1.148848851
hMOF-5029489,2.478866569,2.192341703,5.669037485,4.508025286,0.947387074
hMOF-5029495,1.753344647,1.244302048,4.618922145,4.257716217,1.116476769
hMOF-5029497,2.59978689,2.31084666,5.968225736,4.678317521,0.891931438
hMOF-5029498,1.632424326,1.362807005,4.313356791,3.449751372,1.11272815
hMOF-5029500,2.478866569,2.073836746,5.559105655,4.686524375,0.910717534
hMOF-5029502,2.478866569,2.192341703,5.578893956,4.555009529,0.918507244
hMOF-5029504,2.478866569,2.192341703,5.574009366,4.53715962,0.89560944
hMOF-5029509,2.357946249,1.955331789,5.315747406,4.574295637,0.842942163
hMOF-5029513,1.390583685,1.007292134,3.53915649,2.479290804,1.013102965
hMOF-5029524,1.995185287,1.599816918,4.949017565,4.256485189,1.16666545
hMOF-5029525,1.874264967,1.244302048,5.048758884,4.848814927,1.189842159
hMOF-5029529,2.478866569,1.955331789,5.570660138,4.617381625,0.897052034
hMOF-5029532,2.237025928,1.955331789,5.430028234,4.557676757,0.888312531
hMOF-5029534,5.501874581,5.036460669,6.675112965,2.500218284,0.748578761
hMOF-5029535,2.841627531,2.073836746,6.165401762,4.665596896,0.900464276
hMOF-5029538,4.292671376,3.969916057,6.598759118,3.018481158,0.721980145
hMOF-5029541,4.171751056,3.8514111,6.41411592,3.215650842,0.861553081
hMOF-5029543,1.632424326,1.481311961,4.885953515,4.42616191,1.233252659
hMOF-5029546,2.357946249,2.073836746,5.755610407,5.660678028,1.148410668
hMOF-5029549,2.116105608,1.362807005,5.336035592,5.780908449,1.24624728
hMOF-5029557,1.753344647,1.481311961,4.542125543,4.257100703,1.189743199
hMOF-5029559,2.357946249,1.481311961,5.868134497,5.60240936,1.046759537
hMOF-5029562,5.26003394,4.680945798,6.465789736,2.808385678,0.74356966
hMOF-5029568,2.357946249,2.073836746,5.51090961,5.433142982,1.043742069
hMOF-5029570,4.171751056,3.732906143,6.340490017,3.304284873,0.781603679
hMOF-5029575,2.357946249,1.599816918,5.634166943,5.375694999,0.941599993
hMOF-5029579,5.139113619,4.680945798,6.452721317,2.767351404,0.565492801
hMOF-5029582,5.139113619,4.680945798,6.488741594,2.760170406,0.607060075
hMOF-5029583,2.962547851,1.599816918,5.878053642,4.89723537,0.832654653
hMOF-5029584,1.874264967,1.481311961,4.832601514,4.378356982,1.04526352
hMOF-5029588,2.962547851,1.718321875,6.084541809,4.869742407,1.018225315
hMOF-5029591,1.753344647,1.362807005,4.48752383,3.806134038,1.144143065
hMOF-5029592,4.171751056,3.732906143,6.461290772,3.330546808,0.825370642
hMOF-5029600,3.929910415,3.495896229,6.372918264,3.677286419,0.916736727
hMOF-5029608,3.688069774,3.258886315,6.323779579,3.811673665,0.970369379
hMOF-5029610,2.841627531,1.481311961,5.759987971,4.926985218,1.249593256
hMOF-5029612,3.325308812,2.903371444,6.17769893,3.963500477,0.976286271
hMOF-5029613,3.204388492,2.903371444,5.91979403,4.916931821,1.014394238
hMOF-5029615,1.874264967,1.244302048,4.876191477,4.255869675,1.239637644
hMOF-5029618,1.632424326,1.244302048,4.028893721,3.730630974,1.043832668
hMOF-5029623,4.050830735,3.732906143,6.439867134,3.330136465,0.719166676
hMOF-5029625,1.753344647,1.244302048,4.883446949,4.265102387,1.179261772
hMOF-5029626,4.050830735,3.614401186,6.331270711,3.341626062,0.66247217
hMOF-5029629,2.357946249,1.481311961,5.672522397,5.641597091,0.962067776
hMOF-5029634,3.204388492,2.784866488,5.127426484,4.172364929,0.970609168
hMOF-5029638,4.050830735,3.614401186,6.33285606,3.358860457,0.752098056
hMOF-5029644,4.050830735,3.614401186,6.38373006,3.364400084,0.648297665
hMOF-5029648,2.357946249,1.481311961,5.5412312,5.479511711,0.930730659
hMOF-5029655,3.929910415,3.614401186,6.313589068,3.705189725,0.709356388
hMOF-5029656,2.237025928,1.599816918,5.435555533,5.426987841,1.017247813
hMOF-5029660,3.688069774,3.377391272,6.238284979,3.718731035,0.694255993
hMOF-5029686,3.567149453,3.021876401,6.144006688,4.002277865,0.93450576
hMOF-5029687,4.171751056,3.732906143,6.302862967,3.496325273,0.633124585
hMOF-5029689,3.567149453,3.258886315,6.249618084,3.854964823,0.714659435
hMOF-5029690,2.116105608,1.125797091,5.170787928,5.350664092,1.016619153
hMOF-5029691,4.050830735,3.614401186,6.226180624,3.744582627,0.742031482
hMOF-5029692,2.116105608,1.599816918,5.162796911,5.423499927,0.987452647
hMOF-5029698,2.59978689,1.836826832,6.018092824,5.242128439,0.951091274
hMOF-5029705,2.962547851,2.429351617,6.300692038,4.08249987,0.919720613
hMOF-5029711,4.534512017,4.088421014,6.4794723,2.734318814,0.887886413
hMOF-5029713,1.874264967,1.362807005,4.872378069,4.415082656,1.245368951
hMOF-5029715,2.72070721,1.599816918,5.87421881,5.230844013,1.178502983
hMOF-5029719,2.72070721,2.192341703,6.057098129,4.494278804,1.027775949
hMOF-5029723,2.962547851,1.955331789,6.105494128,4.648978015,0.968807114
hMOF-5029725,4.292671376,3.969916057,6.440367019,2.850035465,0.789054124
hMOF-5029727,1.753344647,1.481311961,4.707901656,3.888407756,1.141544762
hMOF-5029730,2.116105608,1.599816918,5.386766767,4.5566509,1.227186916
hMOF-5029733,1.874264967,1.362807005,5.046959298,4.171749415,1.190174604
hMOF-5029737,1.874264967,1.362807005,4.876912739,4.198832035,1.184752043
hMOF-5029738,4.413591697,3.8514111,6.371232938,2.878554285,0.610239904
hMOF-5029742,2.59978689,1.362807005,5.637901797,4.932114502,0.876801449
hMOF-5029750,4.292671376,3.8514111,6.477201394,2.880195656,0.641604909
hMOF-5029751,2.478866569,1.955331789,5.624754824,4.829528819,0.92186776
hMOF-5029757,2.357946249,1.481311961,5.750990043,4.758334354,1.291805134
hMOF-5029766,4.413591697,3.969916057,6.523326488,2.883273227,0.747475986
hMOF-5029767,2.478866569,2.073836746,5.848231937,5.002898624,1.040172016
hMOF-5029768,5.501874581,5.036460669,6.603993627,2.517042336,0.777544652
hMOF-5029772,4.413591697,3.969916057,5.921336532,3.298950417,0.831650894
hMOF-5029778,4.413591697,3.969916057,6.415451327,2.808180506,0.664236599
hMOF-5029779,2.478866569,1.718321875,5.698830625,4.979303917,0.930806996
hMOF-5029782,2.59978689,1.836826832,5.820324078,5.237614668,0.965186718
hMOF-5029783,1.753344647,1.481311961,4.695483087,4.146308165,1.143249341
hMOF-5029787,5.38095426,5.036460669,6.52858242,2.496525199,0.664378881
hMOF-5029788,2.962547851,1.718321875,5.894692668,4.627435022,0.836393206
hMOF-5029790,2.478866569,1.718321875,5.43041386,4.831580532,0.972228501
hMOF-5029792,4.050830735,3.732906143,6.281503599,2.981960655,0.681901259
hMOF-5029793,2.357946249,1.718321875,5.432427682,4.777825634,0.981557807
hMOF-5029796,2.478866569,1.599816918,5.564425859,4.908930138,0.99981639
hMOF-5029801,2.237025928,1.718321875,5.715448227,5.14036344,1.127283451
hMOF-5029812,3.688069774,3.258886315,6.141207333,3.468216796,0.858506788
hMOF-5029819,2.357946249,1.599816918,5.346983071,4.791777287,0.996929848
hMOF-5029823,2.59978689,2.073836746,6.13942203,4.732687933,0.794267072
hMOF-5029827,2.962547851,1.955331789,6.137036864,4.73227759,0.789956045
hMOF-5029828,2.237025928,1.836826832,5.549850643,5.228997471,1.109714378
hMOF-5029829,1.390583685,1.007292134,4.69932506,4.685088176,1.191588981
hMOF-5029830,5.26003394,4.917955712,6.539637018,2.40666014,0.849533332
hMOF-5029831,2.478866569,1.955331789,6.079800044,4.803061712,0.974419021
hMOF-5029835,2.59978689,1.836826832,6.020485131,4.838966701,0.969305464
hMOF-5029839,2.59978689,2.073836746,5.778426582,5.04885701,1.230764631
hMOF-5029840,1.995185287,1.362807005,5.063048451,4.164568417,1.236327749
hMOF-5029843,2.237025928,1.836826832,5.502911452,4.980329774,1.238245461
hMOF-5029847,2.116105608,1.718321875,5.175165491,5.011926164,1.198185658
hMOF-5029852,5.139113619,4.799450755,6.509001215,2.510066509,0.688943199
hMOF-5029854,1.995185287,1.599816918,5.036740223,4.366251871,1.127041888
hMOF-5029863,5.018193299,4.680945798,6.468960435,2.514990622,0.640422983
hMOF-5029868,2.357946249,1.955331789,5.839776741,4.926164533,0.688036694
hMOF-5029880,2.116105608,1.125797091,4.985944776,4.275976469,1.011833183
hMOF-5029883,1.995185287,1.599816918,4.946003973,4.496946032,0.95434402
hMOF-5029885,5.26003394,4.917955712,6.548149343,2.449951299,0.739692021
hMOF-5029886,2.841627531,1.836826832,5.994941013,4.852918354,0.894076733
hMOF-5029888,5.139113619,4.799450755,6.577371186,2.491395915,0.822603203
hMOF-5029891,5.018193299,4.680945798,6.620904019,2.444001329,0.838514104
hMOF-5029892,2.478866569,1.718321875,6.135051607,4.855585582,0.924889584
hMOF-5029893,2.237025928,1.599816918,5.307320775,4.923702476,1.192182336
hMOF-5029894,5.018193299,4.562440841,6.590903784,2.52360782,0.799810239
hMOF-5029895,2.357946249,1.955331789,6.086291406,4.936012758,0.951537468
hMOF-5029898,2.962547851,1.718321875,5.993998372,4.985459058,0.951721729
hMOF-5029900,4.897272978,4.443935884,6.517720635,2.67522946,0.92238368
hMOF-5029901,2.237025928,1.836826832,5.89040794,5.026698503,1.109499427
hMOF-5029910,2.357946249,1.836826832,5.897156386,4.75628264,1.126624519
hMOF-5029914,4.292671376,3.969916057,6.473637929,2.935386754,0.928489046
hMOF-5029915,2.116105608,1.599816918,5.721832471,5.272493801,1.192109168
hMOF-5029917,4.534512017,4.088421014,6.469324636,2.898661079,0.969370464
hMOF-5029919,4.534512017,4.088421014,6.445280173,2.964110746,1.051637523
hMOF-5029924,5.018193299,4.799450755,6.441445342,2.50719411,0.699894788
hMOF-5029929,1.995185287,1.599816918,5.01929424,4.572449095,1.115803745
hMOF-5029930,5.018193299,4.680945798,6.527468391,2.485445945,0.742360919
hMOF-5029931,2.357946249,1.955331789,5.916858992,4.85230284,0.848560702
hMOF-5029933,5.018193299,4.680945798,6.571129766,2.531404332,0.628889723
hMOF-5029936,4.050830735,3.614401186,6.076929277,3.300181446,0.93231341
hMOF-5029937,4.413591697,4.088421014,6.054584422,3.150201176,0.811555694
hMOF-5029940,4.413591697,3.8514111,5.991434677,3.270431597,0.856488043
hMOF-5029943,2.357946249,1.836826832,5.95158671,4.95878678,0.670488482
hMOF-5029944,2.237025928,1.599816918,5.035904701,4.571423238,1.003457114
hMOF-5029945,5.743715222,5.154965626,6.632151429,2.331157077,0.768571423
hMOF-5029955,4.897272978,4.443935884,6.513643003,2.600752254,0.829047075
hMOF-5029956,2.237025928,1.955331789,5.865563661,5.039419127,0.821304814
hMOF-5029958,4.897272978,4.325430927,6.435382452,2.615524592,0.569352397
hMOF-5029959,2.841627531,1.718321875,5.749926002,5.024441618,0.757745675
hMOF-5029963,1.995185287,1.599816918,4.487923738,3.863992363,0.985918588
hMOF-5029967,4.776352658,4.325430927,6.44066695,2.676870831,0.695401658
hMOF-5029972,1.995185287,1.481311961,4.794838781,4.132356512,1.029659708
hMOF-5029977,5.139113619,4.799450755,6.541843652,2.753810094,0.791819833
hMOF-5029979,1.874264967,1.244302048,4.975111556,4.630102249,1.167648057
hMOF-5029981,2.237025928,1.481311961,5.736364839,5.246231866,1.066890074
hMOF-5029989,1.995185287,1.362807005,5.215798992,5.153494408,1.068832087
hMOF-503,2.72070721,2.31084666,5.375055178,4.092348095,0.857574996
hMOF-5030004,4.534512017,4.088421014,6.366933928,2.718315447,0.637572777
hMOF-5030005,2.478866569,1.718321875,5.604259544,4.971917748,0.842053695
hMOF-5030007,5.139113619,4.680945798,6.526497186,2.556230067,0.64996323
hMOF-5030008,2.478866569,1.836826832,5.961105946,5.113075648,0.813150178
hMOF-5030012,1.995185287,1.718321875,4.998241945,4.031617371,1.134370323
hMOF-5030013,4.897272978,4.562440841,6.516456641,2.571207577,0.700426086
hMOF-5030015,2.116105608,1.718321875,4.836607734,4.464323785,1.07785856
hMOF-5030016,4.776352658,4.325430927,6.505209231,2.686308714,0.69646327
hMOF-5030018,2.116105608,1.362807005,4.969398586,4.518489026,1.076534969
hMOF-5030019,5.985555862,5.865995367,6.777403697,2.011500087,0.766988041
hMOF-5030021,2.59978689,1.836826832,6.003331938,5.06527072,1.12352258
hMOF-5030026,1.995185287,1.362807005,5.259681744,4.287671237,1.215934247
hMOF-5030030,1.632424326,1.362807005,5.02671396,4.310240088,1.238140323
hMOF-5030032,3.446229133,2.192341703,6.260686964,4.093168781,0.940722022
hMOF-5030033,2.72070721,2.073836746,5.720618465,4.675855464,1.208362595
hMOF-5030039,5.985555862,5.865995367,6.697414973,2.050277475,0.861811454
hMOF-5030041,2.59978689,2.073836746,5.783739645,4.714427681,1.187871162
hMOF-5030045,2.478866569,1.836826832,5.659511107,5.37733637,1.255068247
hMOF-5030047,5.985555862,5.628985454,6.6808545,2.157992443,0.795753785
hMOF-5030049,2.478866569,1.955331789,5.733265553,4.673803751,1.164304397
hMOF-5030054,2.237025928,1.955331789,5.058949394,3.517252752,1.178225359
hMOF-5030078,2.357946249,1.718321875,5.062705672,3.433542834,1.088084601
hMOF-5030081,2.357946249,2.073836746,5.55948414,4.787879031,1.040314876
hMOF-5030083,5.985555862,5.865995367,6.658295409,2.135423592,0.595781545
hMOF-5030084,3.567149453,2.073836746,6.218732339,4.263461016,0.692738247
hMOF-5030086,1.995185287,1.481311961,5.097854722,3.948317795,1.073726073
hMOF-5030089,2.357946249,1.481311961,5.68909001,4.693089859,1.244014465
hMOF-5030097,5.985555862,5.273470583,6.713139923,2.173380295,0.84584291
hMOF-5030100,1.511504006,1.244302048,5.078366352,4.174621814,1.228873296
hMOF-5030101,5.985555862,5.628985454,6.679004926,2.144656304,0.881103542
hMOF-5030102,2.841627531,2.31084666,6.318273704,4.281721267,0.931495648
hMOF-5030112,5.38095426,4.799450755,6.639971057,2.490985572,1.038230579
hMOF-5030114,2.237025928,1.836826832,5.460821144,3.726117204,1.303292618
hMOF-5030119,2.478866569,1.836826832,6.091690163,4.83568396,1.20400601
hMOF-5030125,5.38095426,4.799450755,6.585590722,2.576747204,1.014411121
hMOF-5030128,3.204388492,1.481311961,6.108679109,4.57921975,1.242999929
hMOF-5030133,2.841627531,2.31084666,6.258894519,4.293826378,0.804085228
hMOF-5030139,1.632424326,1.244302048,4.937491647,4.256895532,1.182252547
hMOF-5030150,2.962547851,2.429351617,5.064833754,4.529773451,1.103268968
hMOF-5030151,4.897272978,4.443935884,6.149055526,2.942567752,0.860020845
hMOF-5030154,5.139113619,4.680945798,6.220317688,2.887992168,0.85480608
hMOF-5030156,5.985555862,5.865995367,6.694308545,2.166814812,0.745638459
hMOF-5030158,2.478866569,2.073836746,5.676828548,4.953247153,1.126040135
hMOF-5030160,5.985555862,5.628985454,6.686460352,2.168661354,0.672886551
hMOF-5030162,2.59978689,2.073836746,5.628046923,4.674008922,1.095938437
hMOF-5030166,5.985555862,5.865995367,6.663851273,2.112034057,0.733660099
hMOF-5030177,5.985555862,5.510480497,6.620197039,2.210516313,0.658563222
hMOF-5030191,2.116105608,1.599816918,5.432284857,4.411389572,1.179219717
hMOF-5030194,2.357946249,1.599816918,5.318118289,4.323986569,1.234757326
hMOF-5030196,2.59978689,2.192341703,6.122261695,4.97376429,0.985700218
hMOF-5030200,2.116105608,1.836826832,5.051493968,3.992839982,1.189313785
hMOF-5030204,5.018193299,4.325430927,6.472959514,2.638298614,0.910265786
hMOF-5030205,2.59978689,2.073836746,5.819317167,4.673803751,1.016998385
hMOF-5030206,5.622794901,5.154965626,6.527218448,2.492421772,0.830772705
hMOF-5030208,4.897272978,4.088421014,6.46976025,2.935181583,0.917543839
hMOF-5030212,4.897272978,4.206925971,6.45621337,2.742320497,0.877770524
hMOF-5030217,3.083468172,1.718321875,5.767621927,4.496535689,1.123265436
hMOF-5030223,2.478866569,1.955331789,5.926492488,5.001667596,1.042997631
hMOF-5030226,2.59978689,2.073836746,5.420044819,4.333014109,1.11270087
hMOF-5030228,2.72070721,2.192341703,6.047778846,4.751153356,0.810131685
hMOF-5030232,2.478866569,2.192341703,5.608394306,4.460835871,1.113886042
hMOF-5030234,3.325308812,1.718321875,6.012801186,4.664160696,0.791330512
hMOF-5030238,1.874264967,1.362807005,4.770622928,3.925748945,1.161773795
hMOF-5030239,2.841627531,2.547856574,6.234085946,4.22365777,0.843167879
hMOF-5030241,2.72070721,2.192341703,6.041408884,4.294852235,1.035436972
hMOF-5030243,5.743715222,5.39197554,6.577671117,2.811463248,0.939635067
hMOF-5030244,2.962547851,2.192341703,5.968818456,4.286029866,1.118946657
hMOF-5030246,1.753344647,1.481311961,4.684599879,3.760585994,1.185041312
hMOF-5030250,1.874264967,1.362807005,4.55612232,3.676260562,1.176900931
hMOF-5030253,2.59978689,2.31084666,6.026448043,4.446884218,0.846169667
hMOF-5030259,5.501874581,5.154965626,6.59417446,2.897840394,0.853379271
hMOF-5030260,2.841627531,2.192341703,5.885916117,4.303469432,1.060623277
hMOF-5030264,2.478866569,1.955331789,6.052549176,4.511513199,0.780416188
hMOF-5030267,1.632424326,1.362807005,4.152543821,3.143020178,0.870348698
hMOF-5030270,2.59978689,2.192341703,5.98420777,4.399489632,0.80164361
hMOF-5030272,2.59978689,2.31084666,6.040044912,4.426572253,0.914505566
hMOF-5030273,1.753344647,1.362807005,4.510275734,3.412615355,1.141459501
hMOF-5030274,5.501874581,5.036460669,6.559889497,2.950569435,0.927573512
hMOF-5030275,2.59978689,2.073836746,6.169743619,4.478480609,0.941326433
hMOF-5030277,2.59978689,2.192341703,6.074572676,4.275771298,0.965587597
hMOF-5030278,2.59978689,2.192341703,6.089826307,4.470889268,0.972496612
hMOF-5030279,1.874264967,1.362807005,4.51178253,3.354346687,1.141509145
hMOF-5030285,2.116105608,1.481311961,5.664981276,4.749922328,1.241638382
hMOF-5030287,2.357946249,1.362807005,6.073172999,5.16888226,1.202022479
hMOF-5030313,2.478866569,1.836826832,5.861343204,4.690627803,1.020352463
hMOF-5030319,4.655432337,4.206925971,6.170193515,3.738427486,1.12719224
hMOF-5030323,5.26003394,4.917955712,6.485706579,3.158818373,0.855551005
hMOF-5030326,3.204388492,2.666361531,6.3592357,4.052339679,0.928546329
hMOF-5030330,1.753344647,1.362807005,5.0356619,4.384306951,1.204380933
hMOF-5030332,2.478866569,2.073836746,5.621612691,4.809832367,1.198066313
hMOF-5030336,1.995185287,1.244302048,4.886074915,4.219349172,1.217960499
hMOF-5030339,2.116105608,1.836826832,5.662938889,5.101996395,1.275084542
hMOF-5030343,1.632424326,1.244302048,4.685678202,4.325012426,1.224599034
hMOF-5030344,3.929910415,3.614401186,6.496339844,2.970265887,0.835030191
hMOF-5030345,2.357946249,2.073836746,5.718433254,4.849430441,1.184224377
hMOF-5030352,3.083468172,2.547856574,6.188046547,4.605071343,1.095664709
hMOF-5030357,3.325308812,2.429351617,6.14489934,4.058905162,0.956781075
hMOF-5030362,3.688069774,3.377391272,6.28904472,3.114091015,0.545052624
hMOF-5030366,2.237025928,1.836826832,5.441275644,4.640976332,1.03698277
hMOF-5030372,5.985555862,5.510480497,6.606407357,2.427382448,0.634136985
hMOF-5030391,4.655432337,4.088421014,6.078171848,3.297309046,0.897584969
hMOF-5030396,3.808990094,3.377391272,6.124746837,3.60239887,0.766930874
hMOF-5030398,1.390583685,1.007292134,3.331782812,2.377525806,0.905700455
hMOF-5030404,1.874264967,1.125797091,4.840356871,4.342862335,1.187199192
hMOF-5030409,5.743715222,5.154965626,6.605507564,2.517042336,0.66035203
hMOF-5030410,2.72070721,2.073836746,6.020827909,4.230223254,0.908945637
hMOF-5030411,2.116105608,1.481311961,5.222133248,4.117173831,1.115846258
hMOF-5030412,1.874264967,1.599816918,4.667839453,3.323570981,1.112353642
hMOF-5030414,2.237025928,1.955331789,5.472089977,4.550495759,1.111893048
hMOF-5030417,3.446229133,3.021876401,6.235357082,3.484014991,0.858182354
hMOF-5030418,3.688069774,3.258886315,6.259615782,3.418360153,0.873492426
hMOF-5030419,3.204388492,2.666361531,6.048999993,3.896614611,0.942793185
hMOF-5030421,3.446229133,2.547856574,5.966261902,3.751148111,0.9242246
hMOF-5030423,4.897272978,4.562440841,6.391321169,3.256069602,1.044087518
hMOF-5030429,3.688069774,3.140381358,6.29422924,3.319672725,0.760750773
hMOF-5030432,2.357946249,1.955331789,5.327044805,4.272898899,1.096953177
hMOF-5030433,3.688069774,3.258886315,6.402540015,3.378351737,0.780184335
hMOF-5030437,5.26003394,5.036460669,6.681775717,2.265091897,0.799832678
hMOF-5030439,2.237025928,1.599816918,5.609472629,4.821937478,1.13196043
hMOF-5030441,3.567149453,2.666361531,6.458062944,3.844295912,0.828130017
hMOF-5030443,2.237025928,1.362807005,5.480216678,4.642002189,1.193479923
hMOF-5030449,2.116105608,1.599816918,5.306370994,5.027314017,1.244063242
hMOF-5030454,2.237025928,1.481311961,5.404762623,4.697603629,1.241995544
hMOF-5030461,2.116105608,1.599816918,5.270215033,4.948733383,1.258847026
hMOF-5030462,1.511504006,0.888787177,4.64803687,4.439292878,1.20465665
hMOF-5030468,2.72070721,2.073836746,6.067602853,4.770234293,0.935731041
hMOF-5030478,2.116105608,1.718321875,5.211407146,4.596043802,1.182211983
hMOF-5030483,5.26003394,4.799450755,6.395477355,2.862345747,0.47691819
hMOF-5030484,1.995185287,1.599816918,5.609644018,5.438272266,0.809557929
hMOF-5030489,1.874264967,1.481311961,5.429349819,4.610405798,1.092940403
hMOF-5030492,2.962547851,1.955331789,5.950715482,4.66621241,0.741757223
hMOF-5030493,2.237025928,1.836826832,5.106238505,4.203961319,1.017978655
hMOF-5030499,3.446229133,2.784866488,6.579227901,3.504532128,0.947571698
hMOF-5030506,2.962547851,2.192341703,6.152490449,4.688165746,0.993578552
hMOF-5030508,2.72070721,1.955331789,6.299920787,4.334245138,1.121194411
hMOF-5030510,4.776352658,4.325430927,6.555419098,2.777609973,1.024044755
hMOF-5030514,5.985555862,5.74749041,6.725622763,2.119009883,0.846852665
hMOF-5030517,2.237025928,1.599816918,5.247256034,3.925338602,1.216653877
hMOF-5030518,5.139113619,4.680945798,6.573757732,2.436204817,0.772548147
hMOF-5030526,1.874264967,1.599816918,5.362965105,4.817628879,1.192186927
hMOF-5030530,4.050830735,3.614401186,6.101145129,3.206623302,0.905691194
hMOF-5030543,5.985555862,5.865995367,6.658024043,2.061151557,0.719835838
hMOF-5030544,3.204388492,2.429351617,6.252667382,3.975400416,0.771757947
hMOF-5030549,4.655432337,4.325430927,6.494454564,2.647531326,0.691963854
hMOF-5030550,2.841627531,1.955331789,5.872497778,4.852713183,0.89829656
hMOF-5030556,4.897272978,4.443935884,6.496982554,2.664560549,0.704105505
hMOF-5030558,2.237025928,1.481311961,5.03772571,4.221195714,1.110864949
hMOF-5030559,5.26003394,4.917955712,6.481279027,2.479906318,0.621857118
hMOF-5030568,4.171751056,3.614401186,6.263172106,3.277817767,0.99731669
hMOF-5030571,5.501874581,4.917955712,6.451007426,2.776584116,0.998413498
hMOF-5030572,5.985555862,5.628985454,6.631658685,2.234726534,0.746044055
hMOF-5030580,2.72070721,2.192341703,5.76245883,4.964941921,0.906581673
hMOF-5030581,5.864635542,5.510480497,6.613627123,2.767761747,0.799478733
hMOF-5030584,1.874264967,1.362807005,4.593942183,3.69841907,1.150017841
hMOF-5030585,2.357946249,2.073836746,4.840785344,4.410979229,1.182941391
